공종,공정,공정설명,설비,물질,유해위험요인 분류,유해위험요인 원인,유해위험요인,관련근거(법규),위험 가능성,위험 중대성,위험성,감소대책
슬립폼(슬라이딩폼) 작업,슬립폼 인양,슬라이딩폼 인양,작업발판,,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),슬립폼 상부에서 철근 배근 작업중 작업발판 단부로 추락,"안전보건규칙
제44조 [안전대의 부착설비 등]","하
(1)","중
(2)","낮음
(2)","1. 슬리폼 작업발판 단부에 안전난간대 설치
2. 높이 2m이상 안전대 부착설비 설치
3. 안전대 및 부속설비 이상 유무 작업 전 점검"
슬립폼(슬라이딩폼) 작업,슬립폼 인양,슬라이딩폼 인양,작업발판,,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),하부 작업발판 상에서 작업중 개구부로 추락,-,"하
(1)","중
(2)","낮음
(2)",1. 작업발판 전면에 설치
슬립폼(슬라이딩폼) 작업,슬립폼 인양,슬라이딩폼 인양,특수거푸집(갱폼 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),리프트에서 슬립폼으로 이동중 리프트와 슬립폼 사이로 추락,-,"하
(1)","중
(2)","낮음
(2)",1. 리프트 출입문 대형 메쉬문으로 설치
슬립폼(슬라이딩폼) 작업,슬립폼 인양,슬라이딩폼 인양,안전시설물,,3. 화학(물질)적 요인,3.8 화재/ 폭발 위험,소화기 미비치로 화재 ,-,"하
(1)","중
(2)","낮음
(2)",1. 화재대비 소화기 비치
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,개인보호구,,1. 기계(설비)적 요인,"1.2 위험한 표면
(절단, 베임, 긁힘)",개인보호구를 미착용하고 작업시 부딪히거나 찔림,"안전보건규칙
제32조 [보호구의 지급 등]","중
(2)","소
(1)","낮음
(2)","1. 보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑)지급 
2. 보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑)지급 "
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",슬립폼 인양시 인양로프가 끊어지며서 자재 낙하,"안전보건규칙
제169조 [꼬임이 끊어진 섬유로프 등의 사용금지]","중
(2)","소
(1)","낮음
(2)",1. 꼬임이 끊어진 섬유로프 등의 사용 금지
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",슬립폼 해체중 부속자재가 떨어지면서 하부의 근로자가 낙하물에 맞으,"안전보건규칙
제20조 [출입의 금지 등]","중
(2)","소
(1)","낮음
(2)","1. 출입금지구역관리
2. 안전지주 또는 안전블록 사용"
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",슬립폼의 인양시 균형을 상실하여 흔들리면서 낙하,"안전보건규칙
제20조 [출입의 금지 등]","중
(2)","소
(1)","낮음
(2)","1. 출입금지구역관리
2. 안전지주 또는 안전블록 사용"
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,,,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",관리감독자 미배치하고 근로자 단독으로 무리하게 작업중 해체물 도괴,"안전보건규칙
제35조 [관리감독자의 유해위험방지 업무 등]","중
(2)","소
(1)","낮음
(2)","1. 관리감독자 점검(별표3의 작업에 대해)
2. 관리감독자의 점검 및 이상조치"
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",크레인 이동 경로 및 작업장의 평탄성 및 지반 지지력 미흡으로 장비 전도,"안전보건규칙
-이동 경로 및 작업장소의 평탄성과 지지력 확보","중
(2)","소
(1)","낮음
(2)",1. 크레인의 이동 경로 및 작업장소의 평탄성과 지내력 확보 필요시 철판등으로 보강
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",이동식크레인으로 슬립폼 인양시 붐대가 꺽이면서 자재 낙하,"안전보건규칙
제89조 [운전 시작 전 조치]","중
(2)","소
(1)","낮음
(2)","1. 근로자 배치 및 교육, 작업방법, 방호장치 등 미리 확인 후 위험방지 조치
2. 일정한 신호방법 및 신호자 지정"
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),자재,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",인양용 후크에 해지장치 없이 작업중 로프가 후케에서 탈락하여 자재 낙하,"안전보건규칙
제149조 [해지장치의 사용]","중
(2)","소
(1)","낮음
(2)",1. 이동식 크레인 해지장치 사용
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴 전도위험 부분",크레인의 인양 능력 부족에 의한 도괴,"안전보건규칙
제135조 [과부하의 제한 등]","중
(2)","소
(1)","낮음
(2)","1. 크레인의 인양 능력은 사전 검토 후 용량 결정
2. 허용하중 초과 금지(제원 준수)"
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.4 충돌위험부분,이동식크레인 운전원의 운전미숙으로 자재와 충돌,"안전보건규칙
- 운전원 자격유무, 운전 경력확인","중
(2)","소
(1)","낮음
(2)","1. 이동식크레인 운전원은 작업전 자격유무, 운전 경력 확인"
슬립폼(슬라이딩폼) 작업,슬립폼 해체,슬라이딩폼 해체작업,안전시설물,,1. 기계(설비)적 요인,1.6추락위험 부분(개구부 등),교각 또는 연돌 상부에서 안전대 미착용하고 단부에서 작업중 추락,"안전보건규칙
제42조 [추락의 방지]","하
(1)","중
(2)","낮음
(2)","1. 교각 또는 연돌 상부에서 작업시 안전대 착용 철저
2. 작업발판 설치
3. 안전방망 설치(근로자 안전대 착용)"
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,개인보호구,,1. 기계(설비)적 요인,"1.2 위험한 표면(절단, 베임, 긁힘)",안전모 등 개인보호구 미착용하고 작업중 부딪히거나 찔림,"안전보건규칙
제32조 [보호구의 지급 등]","중
(2)","소
(1)","낮음
(2)","1. 보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑)지급 "
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분",갱폼 인양중 인양로프가 파단되면서 갱폼 낙하,"안전보건규칙
제163조 [와이어로프 등 달기구의 안전계수]","중
(2)","소
(1)","낮음
(2)","1. 안전계수 기준 준수
2. 최대허용하중 등의 표식"
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분",갱폼 인양중 인양로프가 파단되면서 갱폼 낙하,"안전보건규칙
제169조 [꼬임이 끊어진 섬유로프 등의 사용금지]","중
(2)","소
(1)","낮음
(2)",1. 꼬임이 끊어진 섬유로프 등의 사용 금지
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,철골부재,,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분",철근 조립중 전도 방지 조치 미실시로 철근 전도,-,"중
(2)","소
(1)","낮음
(2)",1. 전도 방지 조치
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,기중기(이동식크레인 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동식크레인 후크 해지장치 미설치로 갱폼 인양중 갱폼 낙하,"안전보건규칙
제149조 [해지장치의 사용]","중
(2)","소
(1)","낮음
(2)",1. 이동식 크레인 해지장치 사용
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,특수거푸집(갱폼 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),케이슨 갱폼에 작업발판이 부족하게 설치되어 개구부로 추락,"안전보건규칙
- ","하
(1)","중
(2)","낮음
(2)",1. 작업발판 전면에 설치
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,특수거푸집(갱폼 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),갱폼상에 안전난간대 미설치 및 격벽내측 거푸집의 바닥 개구부 덮개 미설치로 추락,"안전보건규칙
제43조 [개구부 등의 방호 조치]","하
(1)","중
(2)","낮음
(2)","1. 개구부 난간 등 설치
2. 개구부 표시
3. 안전방망 설치(근로자 안전대 착용)"
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,특수거푸집(갱폼 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),케이슨 제작 가설 통로 단부에서 추락/ 발판위에서 추락,"안전보건규칙
제13조 [안전난간의 구조 및 설치요건]","하
(1)","중
(2)","낮음
(2)","1. 안전난간 설치
2. 발끝막이판 설치"
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),철근 조립 및 거푸집 조립 작업 중 추락,"안전보건규칙
제13조 [안전난간의 구조 및 설치요건]","하
(1)","중
(2)","낮음
(2)","1. 안전난간 설치
2. 발끝막이판 설치"
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),관리감독자 배치하지 않고 근로자 단독으로 작업중 갱폼상에서 추락,"안전보건규칙
제35조 [관리감독자의 유해위험방지 업무 등]","하
(1)","중
(2)","낮음
(2)","1. 관리감독자 점검(별표3의 작업에 대해)
2. 관리감독자의 점검 및 이상조치"
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),케이슨 안쪽 개구부로 추락 위험,"안전보건규칙
제43조 [개구부 등의 방호 조치]","하
(1)","중
(2)","낮음
(2)","1. 개구부 난간 등 설치
2. 개구부 표시
3. 안전방망 설치(근로자 안전대 착용)"
케이슨작업,케이슨 제작,해안구조물의 안벽 등을 설체하기위하여 대형 콘크리트 구조물 제작,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),워킹타워에는 추락 위험,"안전보건규칙
제42조 [추락의 방지]","하
(1)","중
(2)","낮음
(2)","1. 작업발판 설치
2. 안전방망 설치(근로자 안전대 착용)"
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,해상크레인,,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분",케이슨 해상 운반중 케이슨내 해수 유입에 의한 침몰,-,"중
(2)","중
(2)","보통
(4)",-
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,해상크레인,,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분",풍랑에 의해 해상크레인의 불균형,-,"중
(2)","소
(1)","낮음
(2)",1. 위험방지 앵커링 조치
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,해상크레인,,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분",해상크레인의 인양 능력 부족 또는 바지선의 부양력 부족으로 도괴,-,"중
(2)","소
(1)","낮음
(2)",1. 적당한 인양 장비 선정
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,해상크레인,,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),"케이슨 인양 로프 체결 등 고소 작업시 안전모, 안전대 미착용하고 작업 중 추락","안전보건규칙
제32조 [보호구의 지급 등]","하
(1)","중
(2)","낮음
(2)","1. 보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑)지급 
2. 보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 착용"
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,해상크레인,,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),해상크레인의 바지선 단부에는 추락,"안전보건규칙
제42조 [추락의 방지]","하
(1)","중
(2)","낮음
(2)","1. 해상크레인의 바지선 단부에는 추락방지 안전난간 설치
2. 작업발판 설치
3. 안전방망 설치(근로자 안전대 착용)                                         4.구명로포,구명조끼,구명튜브 등 구호장비 비치"
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,,,5. 작업특성요인,5.6 질식위험∙산소결핍,잠수 작업중 공기 호스가 스크류에 감겨 질식,-,"중
(2)","소
(1)","낮음
(2)",1. 공기호스의 길이는 최소한의 잠수 깊이에 필요한 길이만 사용
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,,,5. 작업특성요인,5.6 질식위험∙산소결핍,잠수부가 사석 고르기 작업중 사석이 공기 공급용 호스를 눌러 질식,"안전보건규칙
제40조 [신호]","중
(2)","소
(1)","낮음
(2)",1. 일정한 신호방법 규정
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,,,5. 작업특성요인,5.6 질식위험∙산소결핍,잠수부 산소공급 불량에 의한 질식,-,"중
(2)","소
(1)","낮음
(2)","1. 작업전 송기호스 및 공기공급 장치 점검 및 작업중 송기호스의 조임, 절단, 눌림등의 발생 여부를 확인하여 작업"
케이슨작업,케이슨 운반 및 거치,케이슨을 운반,해상크레인,,5. 작업특성요인,5.10 작업(조작)도구,태풍 발생에 의한 해상장비 침몰,-,"중
(2)","소
(1)","낮음
(2)",1. 피항 계획 수립
케이슨작업,케이슨 내 속채움,콘크리트로 케이슨 내 속채움,크람셀,,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도 위험 부분",크람셀 붐대 연결부 취약으로 사석 인양중 붐대 꺾임,"안전보건규칙
제89조 [운전 시작 전 조치]","중
(2)","중
(2)","보통
(4)","1. 근로자 배치 및 교육, 작업방법, 방호장치 등 미리 확인 후 위험방지 조치"
